Order ID,Order Date,Ship Date,Customer Name,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-4479,2022-05-25 23:00:00,2022-05-26 23:00:00,Alice,Central,Office Supplies,Chairs,Monitor,,7,,347.79
ORD-4480,2022-05-26 00:00:00,2022-05-27 00:00:00,Frank,East,Furniture,Tables,Printer,313.1,3,0.1,250.63
ORD-4481,2022-05-26 01:00:00,2022-05-27 01:00:00,Charlie,South,Office Supplies,Binders,Paper,157.1,1,0.3,28.39
ORD-4482,2022-05-26 02:00:00,2022-05-27 02:00:00,David,Central,Office Supplies,Accessories,Monitor,428.6,9,0.3,265.01
ORD-4483,2022-05-26 03:00:00,2022-05-27 03:00:00,David,South,Office Supplies,Phones,Pen,964.58,3,,335.72
ORD-4484,2022-05-26 04:00:00,2022-05-27 04:00:00,Alice,East,Office Supplies,Accessories,Monitor,417.32,1,,214.74
ORD-4485,2022-05-26 05:00:00,2022-05-27 05:00:00,,Central,Furniture,Binders,Pen,353.86,6,,-32.35
ORD-4486,2022-05-26 06:00:00,2022-05-27 06:00:00,,South,Office Supplies,Binders,Printer,450.06,4,0.1,-199.83
ORD-4487,2022-05-26 07:00:00,2022-05-27 07:00:00,,East,Furniture,Chairs,Desk,21.99,1,0.0,361.99
ORD-4488,2022-05-26 08:00:00,2022-05-27 08:00:00,Alice,South,Furniture,Tables,Monitor,141.77,4,0.0,375.84
ORD-4489,2022-05-26 09:00:00,2022-05-27 09:00:00,,West,Office Supplies,Tables,Printer,851.18,8,0.2,288.32
ORD-4490,2022-05-26 10:00:00,2022-05-27 10:00:00,,East,Furniture,Accessories,Stapler,978.25,7,0.1,-146.39
ORD-4491,2022-05-26 11:00:00,2022-05-27 11:00:00,Charlie,East,Technology,Phones,Printer,166.36,1,0.3,209.66
ORD-4492,2022-05-26 12:00:00,2022-05-27 12:00:00,Frank,East,Furniture,,Paper,540.16,9,0.2,374.71
ORD-4493,2022-05-26 13:00:00,2022-05-27 13:00:00,Frank,Central,Furniture,,Paper,966.67,6,0.3,72.77
ORD-4494,2022-05-26 14:00:00,2022-05-27 14:00:00,Alice,Central,Office Supplies,Binders,Desk,165.02,2,0.3,-61.4
ORD-4495,2022-05-26 15:00:00,2022-05-27 15:00:00,Alice,Central,Office Supplies,Chairs,Pen,194.45,3,,211.34
ORD-4496,2022-05-26 16:00:00,2022-05-27 16:00:00,Eva,West,Furniture,Tables,Desk,927.55,7,0.3,378.41
ORD-4497,2022-05-26 17:00:00,2022-05-27 17:00:00,Alice,West,Office Supplies,Storage,Pen,708.63,3,0.3,-165.79
ORD-4498,2022-05-26 18:00:00,2022-05-27 18:00:00,Alice,East,Technology,Storage,Pen,160.45,3,0.1,217.87
ORD-4499,2022-05-26 19:00:00,2022-05-27 19:00:00,Alice,West,Technology,Storage,Pen,399.56,5,,250.22
ORD-4500,2022-05-26 20:00:00,2022-05-27 20:00:00,Eva,South,Office Supplies,Binders,Pen,65.71,3,,221.66
ORD-4501,2022-05-26 21:00:00,2022-05-27 21:00:00,Charlie,East,Furniture,Chairs,Paper,438.34,3,0.2,255.02
ORD-4502,2022-05-26 22:00:00,2022-05-27 22:00:00,Charlie,East,Technology,Accessories,Paper,780.12,5,,241.96
ORD-4503,2022-05-26 23:00:00,2022-05-27 23:00:00,Alice,South,Technology,Tables,Monitor,558.43,5,0.0,-108.72
ORD-4504,2022-05-27 00:00:00,2022-05-28 00:00:00,Eva,East,Furniture,Storage,Paper,650.97,9,0.1,-35.54
ORD-4505,2022-05-27 01:00:00,2022-05-28 01:00:00,Charlie,West,Office Supplies,Phones,Desk,333.55,1,0.2,233.3
ORD-4506,2022-05-27 02:00:00,2022-05-28 02:00:00,Frank,Central,Technology,,Paper,169.78,1,0.0,
ORD-4507,2022-05-27 03:00:00,2022-05-28 03:00:00,Charlie,South,Furniture,Tables,Desk,22.99,9,0.3,244.32
ORD-4508,2022-05-27 04:00:00,2022-05-28 04:00:00,Charlie,West,Furniture,Tables,Stapler,823.1,5,0.0,265.77
ORD-4509,2022-05-27 05:00:00,2022-05-28 05:00:00,Eva,South,Technology,,Paper,640.29,4,0.2,-32.58
ORD-4510,2022-05-27 06:00:00,2022-05-28 06:00:00,Frank,South,Office Supplies,Phones,Desk,237.03,2,,218.69
ORD-4511,2022-05-27 07:00:00,2022-05-28 07:00:00,Eva,East,Technology,Phones,Pen,424.25,9,0.1,173.86
ORD-4512,2022-05-27 08:00:00,2022-05-28 08:00:00,Alice,East,Furniture,Storage,Printer,803.43,6,0.2,-17.52
ORD-4513,2022-05-27 09:00:00,2022-05-28 09:00:00,David,West,Technology,Storage,Pen,,9,0.0,124.08
ORD-4514,2022-05-27 10:00:00,2022-05-28 10:00:00,,South,Office Supplies,Chairs,Monitor,307.16,5,0.0,436.74
ORD-4515,2022-05-27 11:00:00,2022-05-28 11:00:00,David,East,Furniture,Phones,Desk,274.51,4,0.2,98.62
ORD-4516,2022-05-27 12:00:00,2022-05-28 12:00:00,Eva,East,Office Supplies,Accessories,Pen,225.44,7,0.2,240.89
ORD-4517,2022-05-27 13:00:00,2022-05-28 13:00:00,Eva,South,Technology,Tables,Paper,825.49,5,0.2,-175.25
ORD-4518,2022-05-27 14:00:00,2022-05-28 14:00:00,Eva,West,Technology,Phones,Paper,586.04,8,,-145.54
ORD-4519,2022-05-27 15:00:00,2022-05-28 15:00:00,David,West,Office Supplies,Tables,Stapler,712.07,8,0.2,-143.08
ORD-4520,2022-05-27 16:00:00,2022-05-28 16:00:00,Eva,South,Technology,Binders,Printer,861.52,2,0.3,344.77
ORD-4521,2022-05-27 17:00:00,2022-05-28 17:00:00,Alice,West,Office Supplies,Binders,Desk,986.99,5,0.1,45.18
ORD-4522,2022-05-27 18:00:00,2022-05-28 18:00:00,Eva,East,Technology,Phones,Pen,256.99,8,0.1,-40.67
ORD-4523,2022-05-27 19:00:00,2022-05-28 19:00:00,Bob,South,Office Supplies,Tables,Printer,189.09,3,0.3,323.13
ORD-4524,2022-05-27 20:00:00,2022-05-28 20:00:00,David,East,Office Supplies,Binders,Stapler,467.38,7,0.0,-81.03
ORD-4525,2022-05-27 21:00:00,2022-05-28 21:00:00,Bob,Central,Furniture,Phones,Monitor,44.72,3,0.0,-27.46
ORD-4526,2022-05-27 22:00:00,2022-05-28 22:00:00,Eva,Central,Furniture,Tables,Printer,793.8,6,0.0,101.65
ORD-4527,2022-05-27 23:00:00,2022-05-28 23:00:00,Alice,West,Office Supplies,Phones,Stapler,884.92,2,0.0,32.01
ORD-4528,2022-05-28 00:00:00,2022-05-29 00:00:00,Charlie,Central,Technology,Storage,Desk,689.18,6,,209.77
ORD-4529,2022-05-28 01:00:00,2022-05-29 01:00:00,Frank,East,Technology,Tables,Monitor,275.32,6,0.3,36.49
ORD-4530,2022-05-28 02:00:00,2022-05-29 02:00:00,Frank,Central,Technology,Binders,Paper,131.92,8,0.1,75.07
ORD-4531,2022-05-28 03:00:00,2022-05-29 03:00:00,,East,Office Supplies,Phones,Stapler,388.32,5,0.3,404.02
ORD-4532,2022-05-28 04:00:00,2022-05-29 04:00:00,Alice,West,Office Supplies,Binders,Paper,835.0,1,0.1,419.17
ORD-4533,2022-05-28 05:00:00,2022-05-29 05:00:00,David,West,Office Supplies,Phones,Monitor,354.35,8,0.0,379.4
ORD-4534,2022-05-28 06:00:00,2022-05-29 06:00:00,Bob,,Office Supplies,Chairs,Stapler,43.91,9,,405.38
ORD-4535,2022-05-28 07:00:00,2022-05-29 07:00:00,Bob,Central,Furniture,,Stapler,281.54,1,0.2,198.81
ORD-4536,2022-05-28 08:00:00,2022-05-29 08:00:00,Bob,West,Office Supplies,Binders,Monitor,990.05,5,0.2,
ORD-4537,2022-05-28 09:00:00,2022-05-29 09:00:00,David,South,Technology,Accessories,Desk,679.9,6,0.0,
ORD-4538,2022-05-28 10:00:00,2022-05-29 10:00:00,Frank,West,Furniture,Storage,Stapler,901.85,4,0.0,349.91
ORD-4539,2022-05-28 11:00:00,2022-05-29 11:00:00,Alice,Central,Technology,Binders,Monitor,777.12,2,0.3,185.7
ORD-4540,2022-05-28 12:00:00,2022-05-29 12:00:00,David,South,Office Supplies,Tables,Printer,544.31,5,,-122.25
ORD-4541,2022-05-28 13:00:00,2022-05-29 13:00:00,Bob,Central,Furniture,,Paper,157.2,4,,366.71
ORD-4542,2022-05-28 14:00:00,2022-05-29 14:00:00,Eva,East,Office Supplies,Chairs,Stapler,355.16,7,0.3,332.41
ORD-4543,2022-05-28 15:00:00,2022-05-29 15:00:00,Charlie,,Furniture,Tables,Printer,587.9,6,,374.21
ORD-4544,2022-05-28 16:00:00,2022-05-29 16:00:00,David,Central,Technology,Tables,Stapler,871.93,3,,-66.7
ORD-4545,2022-05-28 17:00:00,2022-05-29 17:00:00,David,South,Office Supplies,Tables,Desk,275.99,9,0.2,-9.87
ORD-4546,2022-05-28 18:00:00,2022-05-29 18:00:00,Alice,Central,Office Supplies,Tables,Monitor,130.01,4,,7.03
ORD-4547,2022-05-28 19:00:00,2022-05-29 19:00:00,Alice,South,Furniture,Chairs,Stapler,563.24,5,0.0,155.66
ORD-4548,2022-05-28 20:00:00,2022-05-29 20:00:00,,Central,Furniture,Accessories,Monitor,184.74,3,0.2,-106.29
ORD-4549,2022-05-28 21:00:00,2022-05-29 21:00:00,Bob,East,Office Supplies,Storage,Pen,614.26,8,0.0,69.77
ORD-4550,2022-05-28 22:00:00,2022-05-29 22:00:00,Charlie,South,Furniture,Binders,Stapler,270.89,7,0.0,-72.49
ORD-4551,2022-05-28 23:00:00,2022-05-29 23:00:00,,South,Office Supplies,Tables,Desk,238.65,7,0.3,-14.67
ORD-4552,2022-05-29 00:00:00,2022-05-30 00:00:00,Bob,South,Furniture,Binders,Desk,405.19,8,,294.47
ORD-4553,2022-05-29 01:00:00,2022-05-30 01:00:00,Eva,South,Technology,Binders,Printer,597.26,7,,398.37
ORD-4554,2022-05-29 02:00:00,2022-05-30 02:00:00,Alice,East,Furniture,Tables,Desk,549.86,3,,-183.97
ORD-4555,2022-05-29 03:00:00,2022-05-30 03:00:00,Bob,South,Technology,Accessories,Monitor,252.29,3,,196.13
ORD-4556,2022-05-29 04:00:00,2022-05-30 04:00:00,Bob,West,Furniture,Binders,Pen,892.21,2,0.2,-174.76
ORD-4557,2022-05-29 05:00:00,2022-05-30 05:00:00,Charlie,East,Furniture,Phones,Desk,118.78,1,0.1,-140.33
ORD-4558,2022-05-29 06:00:00,2022-05-30 06:00:00,Charlie,West,Office Supplies,Binders,Stapler,49.07,5,0.0,
ORD-4559,2022-05-29 07:00:00,2022-05-30 07:00:00,Eva,South,Furniture,Storage,Desk,606.68,4,0.1,314.93
ORD-4560,2022-05-29 08:00:00,2022-05-30 08:00:00,Bob,Central,Furniture,Tables,Pen,132.17,2,0.1,369.79
ORD-4561,2022-05-29 09:00:00,2022-05-30 09:00:00,Frank,West,Technology,Chairs,Monitor,509.84,1,0.1,131.97
ORD-4562,2022-05-29 10:00:00,2022-05-30 10:00:00,Bob,South,Furniture,Binders,Stapler,952.26,3,0.2,401.87
ORD-4563,2022-05-29 11:00:00,2022-05-30 11:00:00,Charlie,West,Office Supplies,Accessories,Printer,701.59,6,0.1,-83.21
ORD-4564,2022-05-29 12:00:00,2022-05-30 12:00:00,Frank,South,Technology,,Printer,621.28,2,0.2,-25.2
ORD-4565,2022-05-29 13:00:00,2022-05-30 13:00:00,Alice,South,Office Supplies,Phones,Printer,579.06,7,0.3,-105.85
ORD-4566,2022-05-29 14:00:00,2022-05-30 14:00:00,Alice,South,Office Supplies,Chairs,Stapler,187.74,7,0.3,358.28
ORD-4567,2022-05-29 15:00:00,2022-05-30 15:00:00,David,Central,Office Supplies,Storage,Printer,438.32,3,0.3,-39.93
ORD-4568,2022-05-29 16:00:00,2022-05-30 16:00:00,Charlie,West,Office Supplies,Chairs,Desk,349.1,1,0.2,-91.14
ORD-4569,2022-05-29 17:00:00,2022-05-30 17:00:00,David,East,Technology,Storage,Stapler,953.54,9,0.2,236.18
ORD-4570,2022-05-29 18:00:00,2022-05-30 18:00:00,Frank,East,Furniture,Binders,Stapler,249.9,5,0.0,-146.04
ORD-4571,2022-05-29 19:00:00,2022-05-30 19:00:00,Charlie,East,Office Supplies,Tables,Stapler,476.8,2,0.1,-168.57
ORD-4572,2022-05-29 20:00:00,2022-05-30 20:00:00,,East,Technology,Accessories,Paper,938.7,8,,-125.3
ORD-4573,2022-05-29 21:00:00,2022-05-30 21:00:00,Bob,South,Office Supplies,Phones,Monitor,791.29,4,,
ORD-4574,2022-05-29 22:00:00,2022-05-30 22:00:00,Eva,West,Furniture,Chairs,Paper,964.87,7,0.1,287.89
ORD-4575,2022-05-29 23:00:00,2022-05-30 23:00:00,Frank,West,Technology,Accessories,Paper,612.25,5,,193.56
ORD-4576,2022-05-30 00:00:00,2022-05-31 00:00:00,Charlie,Central,Technology,Storage,Paper,340.45,3,,-53.09
ORD-4577,2022-05-30 01:00:00,2022-05-31 01:00:00,Frank,West,Furniture,Tables,Monitor,828.38,8,,-36.9
ORD-4578,2022-05-30 02:00:00,2022-05-31 02:00:00,Bob,West,Technology,Phones,Paper,298.54,2,0.2,367.68
ORD-4579,2022-05-30 03:00:00,2022-05-31 03:00:00,Alice,West,Furniture,Phones,Printer,,1,0.2,151.27
ORD-4580,2022-05-30 04:00:00,2022-05-31 04:00:00,Alice,Central,Technology,Storage,Stapler,709.23,5,0.2,288.97
ORD-4581,2022-05-30 05:00:00,2022-05-31 05:00:00,Frank,East,Technology,Tables,Stapler,642.57,4,0.1,116.93
ORD-4582,2022-05-30 06:00:00,2022-05-31 06:00:00,David,West,Furniture,Phones,Desk,880.16,7,0.3,-33.6
ORD-4583,2022-05-30 07:00:00,2022-05-31 07:00:00,Charlie,Central,Furniture,Tables,Pen,962.31,9,,479.28
ORD-4584,2022-05-30 08:00:00,2022-05-31 08:00:00,Charlie,Central,Technology,Phones,Printer,858.63,6,0.0,195.95
ORD-4585,2022-05-30 09:00:00,2022-05-31 09:00:00,Alice,South,Technology,,Monitor,69.42,1,0.2,
ORD-4586,2022-05-30 10:00:00,2022-05-31 10:00:00,Eva,Central,Furniture,Storage,Pen,667.87,8,0.0,84.26
ORD-4587,2022-05-30 11:00:00,2022-05-31 11:00:00,Bob,East,Furniture,Tables,Stapler,786.89,2,,30.54
ORD-4588,2022-05-30 12:00:00,2022-05-31 12:00:00,Eva,West,Technology,Accessories,Paper,982.11,4,0.3,-50.14
ORD-4589,2022-05-30 13:00:00,2022-05-31 13:00:00,Eva,Central,Technology,Binders,Desk,380.91,3,0.0,453.41
ORD-4590,2022-05-30 14:00:00,2022-05-31 14:00:00,Frank,East,Technology,Accessories,Desk,,6,,416.64
ORD-4591,2022-05-30 15:00:00,2022-05-31 15:00:00,Alice,Central,Furniture,Storage,Stapler,854.4,2,,-60.6
ORD-4592,2022-05-30 16:00:00,2022-05-31 16:00:00,Alice,Central,Technology,Phones,Printer,324.29,5,0.2,46.5
ORD-4593,2022-05-30 17:00:00,2022-05-31 17:00:00,Alice,Central,Office Supplies,Accessories,Pen,602.22,9,0.3,333.62
ORD-4594,2022-05-30 18:00:00,2022-05-31 18:00:00,Frank,Central,Furniture,Binders,Desk,,3,,-54.05
ORD-4595,2022-05-30 19:00:00,2022-05-31 19:00:00,David,Central,Technology,Tables,Stapler,408.3,2,0.3,214.1
ORD-4596,2022-05-30 20:00:00,2022-05-31 20:00:00,Eva,East,Furniture,Chairs,Printer,735.14,2,0.2,289.86
ORD-4597,2022-05-30 21:00:00,2022-05-31 21:00:00,Frank,West,Office Supplies,Accessories,Stapler,367.86,9,0.0,257.78
ORD-4598,2022-05-30 22:00:00,2022-05-31 22:00:00,Charlie,West,Furniture,Chairs,Stapler,696.14,6,0.1,
ORD-4599,2022-05-30 23:00:00,2022-05-31 23:00:00,Bob,West,Technology,Storage,Printer,24.19,2,0.1,294.69
ORD-4600,2022-05-31 00:00:00,2022-06-01 00:00:00,David,West,Office Supplies,,Printer,331.4,3,0.1,475.36
ORD-4601,2022-05-31 01:00:00,2022-06-01 01:00:00,,East,Office Supplies,Accessories,Printer,325.85,1,0.3,42.55
ORD-4602,2022-05-31 02:00:00,2022-06-01 02:00:00,Eva,,Technology,Tables,Stapler,751.35,2,0.1,415.01
ORD-4603,2022-05-31 03:00:00,2022-06-01 03:00:00,Alice,South,Technology,Phones,Desk,321.41,2,0.0,-184.74
ORD-4604,2022-05-31 04:00:00,2022-06-01 04:00:00,Eva,East,Technology,Binders,Monitor,636.99,2,,1.74
ORD-4605,2022-05-31 05:00:00,2022-06-01 05:00:00,Frank,East,Furniture,Binders,Monitor,691.64,7,0.3,-165.94
ORD-4606,2022-05-31 06:00:00,2022-06-01 06:00:00,Bob,Central,Furniture,Binders,Stapler,661.84,3,0.0,255.84
ORD-4607,2022-05-31 07:00:00,2022-06-01 07:00:00,Frank,Central,Furniture,,Stapler,607.26,4,0.3,-129.45
ORD-4608,2022-05-31 08:00:00,2022-06-01 08:00:00,David,Central,Technology,Phones,Desk,419.48,2,0.3,391.99
ORD-4609,2022-05-31 09:00:00,2022-06-01 09:00:00,David,West,Technology,,Printer,379.57,5,0.3,252.61
ORD-4610,2022-05-31 10:00:00,2022-06-01 10:00:00,Bob,Central,Furniture,Binders,Stapler,568.94,9,0.2,-179.83
ORD-4611,2022-05-31 11:00:00,2022-06-01 11:00:00,Charlie,South,Office Supplies,Chairs,Paper,73.07,9,,300.34
ORD-4612,2022-05-31 12:00:00,2022-06-01 12:00:00,Charlie,West,Furniture,Phones,Printer,877.06,7,0.1,403.42
ORD-4613,2022-05-31 13:00:00,2022-06-01 13:00:00,David,Central,Office Supplies,Storage,Stapler,827.06,8,0.2,262.78
ORD-4614,2022-05-31 14:00:00,2022-06-01 14:00:00,David,West,Technology,,Paper,352.92,5,,-178.63
ORD-4615,2022-05-31 15:00:00,2022-06-01 15:00:00,Alice,South,Technology,Tables,Pen,571.15,5,0.1,400.54
ORD-4616,2022-05-31 16:00:00,2022-06-01 16:00:00,Charlie,Central,Furniture,Binders,Desk,932.91,3,0.2,312.72
ORD-4617,2022-05-31 17:00:00,2022-06-01 17:00:00,Bob,South,Furniture,Storage,Paper,278.92,6,0.2,64.92
ORD-4618,2022-05-31 18:00:00,2022-06-01 18:00:00,Charlie,South,Technology,Tables,Stapler,745.03,1,0.0,
ORD-4619,2022-05-31 19:00:00,2022-06-01 19:00:00,Alice,South,Furniture,Binders,Monitor,91.9,3,0.2,135.87
ORD-4620,2022-05-31 20:00:00,2022-06-01 20:00:00,Frank,,Technology,Phones,Stapler,528.14,2,0.3,406.97
ORD-4621,2022-05-31 21:00:00,2022-06-01 21:00:00,David,East,Technology,Phones,Monitor,885.13,7,0.2,-23.56
ORD-4622,2022-05-31 22:00:00,2022-06-01 22:00:00,David,Central,Office Supplies,Accessories,Desk,556.19,9,0.3,-129.33
ORD-4623,2022-05-31 23:00:00,2022-06-01 23:00:00,Alice,South,Furniture,Accessories,Desk,620.09,4,,405.25
ORD-4624,2022-06-01 00:00:00,2022-06-02 00:00:00,Bob,Central,Technology,Phones,Printer,908.56,7,,-181.6
ORD-4625,2022-06-01 01:00:00,2022-06-02 01:00:00,David,South,Furniture,Phones,Printer,718.21,8,0.3,437.7
ORD-4626,2022-06-01 02:00:00,2022-06-02 02:00:00,Eva,East,Office Supplies,Chairs,Monitor,698.91,2,0.0,14.02
ORD-4627,2022-06-01 03:00:00,2022-06-02 03:00:00,David,West,Office Supplies,Chairs,Monitor,590.52,7,0.0,155.76
ORD-4628,2022-06-01 04:00:00,2022-06-02 04:00:00,Eva,East,Furniture,Tables,Desk,636.66,3,,-107.39
ORD-4629,2022-06-01 05:00:00,2022-06-02 05:00:00,Alice,East,Furniture,Accessories,Paper,805.67,8,0.2,431.58
ORD-4630,2022-06-01 06:00:00,2022-06-02 06:00:00,Alice,West,Technology,Accessories,Monitor,979.44,6,,324.89
ORD-4631,2022-06-01 07:00:00,2022-06-02 07:00:00,David,Central,Office Supplies,Phones,Monitor,797.37,3,,446.91
ORD-4632,2022-06-01 08:00:00,2022-06-02 08:00:00,Charlie,West,Office Supplies,Phones,Paper,,8,0.3,278.26
ORD-4633,2022-06-01 09:00:00,2022-06-02 09:00:00,Eva,Central,Office Supplies,Tables,Printer,144.19,3,0.0,-70.71
ORD-4634,2022-06-01 10:00:00,2022-06-02 10:00:00,Bob,Central,Furniture,Storage,Printer,818.91,9,0.3,15.79
ORD-4635,2022-06-01 11:00:00,2022-06-02 11:00:00,David,South,Technology,Storage,Monitor,738.63,3,,140.79
ORD-4636,2022-06-01 12:00:00,2022-06-02 12:00:00,Bob,South,Furniture,Storage,Printer,772.73,1,0.1,225.08
ORD-4637,2022-06-01 13:00:00,2022-06-02 13:00:00,David,West,Furniture,Accessories,Printer,238.79,2,0.2,448.52
ORD-4638,2022-06-01 14:00:00,2022-06-02 14:00:00,Charlie,East,Furniture,Chairs,Pen,,4,,68.77
ORD-4639,2022-06-01 15:00:00,2022-06-02 15:00:00,Charlie,West,Technology,Storage,Printer,106.31,2,0.3,292.15
ORD-4640,2022-06-01 16:00:00,2022-06-02 16:00:00,Charlie,Central,Furniture,Binders,Desk,261.08,4,0.1,472.71
ORD-4641,2022-06-01 17:00:00,2022-06-02 17:00:00,Frank,South,Office Supplies,Tables,Stapler,666.39,4,0.1,-93.34
ORD-4642,2022-06-01 18:00:00,2022-06-02 18:00:00,Charlie,West,Office Supplies,Storage,Monitor,676.98,4,,403.9
ORD-4643,2022-06-01 19:00:00,2022-06-02 19:00:00,Alice,West,Office Supplies,Binders,Monitor,320.19,1,0.0,94.49
ORD-4644,2022-06-01 20:00:00,2022-06-02 20:00:00,Alice,South,Technology,Storage,Desk,704.5,9,0.1,312.7
ORD-4645,2022-06-01 21:00:00,2022-06-02 21:00:00,Frank,South,Furniture,Chairs,Stapler,394.05,7,0.2,5.48
ORD-4646,2022-06-01 22:00:00,2022-06-02 22:00:00,Eva,South,Technology,Chairs,Stapler,10.17,2,0.3,33.79
ORD-4647,2022-06-01 23:00:00,2022-06-02 23:00:00,Bob,Central,Furniture,Storage,Desk,170.98,3,0.3,-181.01
ORD-4648,2022-06-02 00:00:00,2022-06-03 00:00:00,David,South,Office Supplies,,Paper,883.79,8,0.3,479.98
ORD-4649,2022-06-02 01:00:00,2022-06-03 01:00:00,David,East,Furniture,Tables,Paper,230.47,7,,369.42
ORD-4650,2022-06-02 02:00:00,2022-06-03 02:00:00,Frank,West,Furniture,Binders,Stapler,121.78,4,0.3,-134.26
ORD-4651,2022-06-02 03:00:00,2022-06-03 03:00:00,Alice,,Furniture,Tables,Paper,685.38,4,0.3,499.66
ORD-4652,2022-06-02 04:00:00,2022-06-03 04:00:00,David,,Technology,Storage,Paper,446.3,9,0.2,223.52
ORD-4653,2022-06-02 05:00:00,2022-06-03 05:00:00,,Central,Furniture,Tables,Paper,798.63,5,0.0,397.61
ORD-4654,2022-06-02 06:00:00,2022-06-03 06:00:00,Eva,Central,Furniture,Phones,Stapler,862.83,5,,-153.34
ORD-4655,2022-06-02 07:00:00,2022-06-03 07:00:00,Bob,West,Furniture,Accessories,Paper,847.53,7,,72.62
ORD-4656,2022-06-02 08:00:00,2022-06-03 08:00:00,Eva,East,Technology,Accessories,Monitor,319.88,1,0.3,268.76
ORD-4657,2022-06-02 09:00:00,2022-06-03 09:00:00,Frank,West,Technology,Chairs,Pen,510.49,3,0.2,-125.5
ORD-4658,2022-06-02 10:00:00,2022-06-03 10:00:00,Charlie,South,Technology,Phones,Stapler,653.64,2,0.1,142.23
ORD-4659,2022-06-02 11:00:00,2022-06-03 11:00:00,Charlie,East,Furniture,Accessories,Desk,328.76,6,0.3,
ORD-4660,2022-06-02 12:00:00,2022-06-03 12:00:00,Charlie,East,Office Supplies,Storage,Paper,,6,0.3,-48.77
ORD-4661,2022-06-02 13:00:00,2022-06-03 13:00:00,Eva,East,Office Supplies,Tables,Printer,500.71,1,,10.19
ORD-4662,2022-06-02 14:00:00,2022-06-03 14:00:00,David,East,Office Supplies,Tables,Stapler,22.69,6,,476.98
ORD-4663,2022-06-02 15:00:00,2022-06-03 15:00:00,Bob,,Furniture,Binders,Desk,951.14,2,0.3,2.05
ORD-4664,2022-06-02 16:00:00,2022-06-03 16:00:00,Charlie,Central,Office Supplies,Binders,Pen,798.72,4,,-50.6
ORD-4665,2022-06-02 17:00:00,2022-06-03 17:00:00,Frank,Central,Office Supplies,Tables,Monitor,200.09,6,0.2,175.35
ORD-4666,2022-06-02 18:00:00,2022-06-03 18:00:00,Frank,South,Office Supplies,Storage,Desk,294.7,3,0.1,269.67
ORD-4667,2022-06-02 19:00:00,2022-06-03 19:00:00,Charlie,Central,Furniture,Tables,Paper,983.01,3,0.1,307.57
ORD-4668,2022-06-02 20:00:00,2022-06-03 20:00:00,Charlie,,Office Supplies,Binders,Printer,379.81,3,0.1,327.97
ORD-4669,2022-06-02 21:00:00,2022-06-03 21:00:00,Bob,Central,Office Supplies,Accessories,Paper,785.89,4,0.3,-174.22
ORD-4670,2022-06-02 22:00:00,2022-06-03 22:00:00,Charlie,Central,Furniture,Chairs,Desk,452.35,9,0.3,75.63
ORD-4671,2022-06-02 23:00:00,2022-06-03 23:00:00,Bob,South,Technology,Binders,Stapler,865.45,4,0.3,341.77
ORD-4672,2022-06-03 00:00:00,2022-06-04 00:00:00,Frank,West,Office Supplies,Storage,Printer,706.72,4,0.2,433.4
ORD-4673,2022-06-03 01:00:00,2022-06-04 01:00:00,Charlie,East,Technology,Accessories,Printer,32.68,4,0.1,221.54
ORD-4674,2022-06-03 02:00:00,2022-06-04 02:00:00,Eva,,Office Supplies,Accessories,Desk,301.45,7,,-163.39
ORD-4675,2022-06-03 03:00:00,2022-06-04 03:00:00,Eva,West,Furniture,Accessories,Pen,562.41,5,,77.65
ORD-4676,2022-06-03 04:00:00,2022-06-04 04:00:00,Frank,Central,Technology,Phones,Pen,926.91,2,0.0,-148.04
ORD-4677,2022-06-03 05:00:00,2022-06-04 05:00:00,Bob,Central,Technology,Phones,Paper,111.01,7,0.0,323.98
ORD-4678,2022-06-03 06:00:00,2022-06-04 06:00:00,Eva,,Technology,Accessories,Desk,605.15,3,,-155.55
ORD-4679,2022-06-03 07:00:00,2022-06-04 07:00:00,Bob,East,Technology,Storage,Printer,309.15,1,0.1,-69.99
ORD-4680,2022-06-03 08:00:00,2022-06-04 08:00:00,Eva,East,Office Supplies,Tables,Desk,890.43,9,0.3,91.87
ORD-4681,2022-06-03 09:00:00,2022-06-04 09:00:00,Eva,Central,Office Supplies,Storage,Printer,767.52,5,,123.85
ORD-4682,2022-06-03 10:00:00,2022-06-04 10:00:00,Bob,Central,Technology,Phones,Paper,376.01,1,,84.54
ORD-4683,2022-06-03 11:00:00,2022-06-04 11:00:00,David,Central,Office Supplies,Binders,Stapler,175.43,1,0.0,124.38
ORD-4684,2022-06-03 12:00:00,2022-06-04 12:00:00,Eva,East,Technology,Phones,Stapler,21.38,1,0.1,299.27
ORD-4685,2022-06-03 13:00:00,2022-06-04 13:00:00,Charlie,South,Technology,Tables,Desk,624.92,9,,58.49
ORD-4686,2022-06-03 14:00:00,2022-06-04 14:00:00,Frank,West,Furniture,Chairs,Printer,412.06,8,0.3,183.43
ORD-4687,2022-06-03 15:00:00,2022-06-04 15:00:00,David,South,Technology,Phones,Stapler,321.61,6,0.3,12.36
ORD-4688,2022-06-03 16:00:00,2022-06-04 16:00:00,Bob,Central,Office Supplies,Storage,Printer,985.65,6,0.2,47.54
ORD-4689,2022-06-03 17:00:00,2022-06-04 17:00:00,David,Central,Technology,Storage,Paper,471.48,6,0.3,229.66
